image_path,cache_path,file_stem,traffic_type,variant,hardware_source,label,assigned_q,source_sha256,cache_sha256
test/bonafide/iphone15/chinese2-flickr_M_16743317854_732a16acc8_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_M_16743317854_732a16acc8_k.jpg,chinese2-flickr_M_16743317854_732a16acc8_k,bonafide,,iphone15,0,83,bdfd8f76d45264f0c62fe606fbe4d47c9a460b97897b4898a13a2e12843016ff,4894e6cfa59c72218f00e3c5af14343726595c6c08dda413352c33e4709c4cbf
test/bonafide/iphone15/chinese2-flickr_M_21459989349_7ab0e1ace5_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_M_21459989349_7ab0e1ace5_k.jpg,chinese2-flickr_M_21459989349_7ab0e1ace5_k,bonafide,,iphone15,0,72,0c304148082197adcad9786d75e0064ac36259a7cc1a4f001ae645b733e9ea8b,e57f3cef8403cd1d8388882d12b65594a3fc7fe78e4d9c81731b74a334bb53b9
test/bonafide/iphone15/chinese2-flickr_M_22911363774_20c12ce7ec_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_M_22911363774_20c12ce7ec_c.jpg,chinese2-flickr_M_22911363774_20c12ce7ec_c,bonafide,,iphone15,0,67,53006f9e7953aa49182b6a5816164c423bb99b29dbaa53b1d2e31a4ac97f4f85,41cfe54b1dbf03ee04653df6678f4119012282b51f2ec7991c0751c5736c5542
test/bonafide/iphone15/chinese2-flickr_M_24235235151_ae8ac31253_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_M_24235235151_ae8ac31253_k.jpg,chinese2-flickr_M_24235235151_ae8ac31253_k,bonafide,,iphone15,0,88,c8c1e8b00f6c8a511e235a67260e94e11d155fb6be5c793047449f9de6813e9c,3430d0077df00aba877cc8e6c8d1fd88614ba5e64f44590af4dbb84a0b972e7e
test/bonafide/iphone15/chinese2-flickr_M_24291592906_b097dd45e5_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_M_24291592906_b097dd45e5_k.jpg,chinese2-flickr_M_24291592906_b097dd45e5_k,bonafide,,iphone15,0,59,e6371b4bf6e22930057b56f4afc814882d1fc9b7b36215b0a2439e0d7344d167,50a4c6fc9ac1954bcbc07cff02bce73e8b5dcef284422905ca450986a82aabe7
test/bonafide/iphone15/chinese2-flickr_M_26097180114_4c514c928d_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_M_26097180114_4c514c928d_c.jpg,chinese2-flickr_M_26097180114_4c514c928d_c,bonafide,,iphone15,0,56,a79cbea838e092ef613538ab4837bb51f858a0118a5e1abcd3b8d668bde38748,afac09b472fedf2dc79571aac062a8f9779f82d2bede9dbee12d3593c1a3becd
test/bonafide/iphone15/chinese2-flickr_M_30516208604_4a571cf89d_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_M_30516208604_4a571cf89d_c.jpg,chinese2-flickr_M_30516208604_4a571cf89d_c,bonafide,,iphone15,0,67,e75028a55e5d78c25b0ef5179e75fe5dec5bb139bb15f02859e7622c2d65b28b,44493fe62babb4f3cbcc1a5b74b95c0b900e2b4f2dc91755971061b77232415c
test/bonafide/iphone15/chinese2-flickr_M_30518538704_383875f8c4_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_M_30518538704_383875f8c4_c.jpg,chinese2-flickr_M_30518538704_383875f8c4_c,bonafide,,iphone15,0,73,fdeb08a58da9dcb87220211713fadd56fc64036710cf2d44bb1b48fc0ae9f4a5,fc1c96ac450ff3ae1f36b6d950092710f2dae4539eb1f088f52768ca098f31a8
test/bonafide/iphone15/chinese2-flickr_M_31304800026_59e0161aba_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_M_31304800026_59e0161aba_c.jpg,chinese2-flickr_M_31304800026_59e0161aba_c,bonafide,,iphone15,0,87,8a512fee5937e1d253783bc74122bf51f1d87e38caadc5f2ed0e87c4ab5f8084,7103663717bf50704dc707860afe0ffe0cc11f96b3201ada64ae81d52aa599d5
test/bonafide/iphone15/chinese2-flickr_M_31840786965_77af814416_h.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_M_31840786965_77af814416_h.jpg,chinese2-flickr_M_31840786965_77af814416_h,bonafide,,iphone15,0,62,11907bc8b60b0af1f44c87fa3d7b769274ec7ea4672499d2120c49238349ef34,2e60b292d3d188b71e7982f65fdfcb487d9f79e6adcc96309ad3ce5392ae1925
test/bonafide/iphone15/chinese2-flickr_M_31969854474_39f84b92eb_h.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_M_31969854474_39f84b92eb_h.jpg,chinese2-flickr_M_31969854474_39f84b92eb_h,bonafide,,iphone15,0,81,6e39d34a98c047cdd6587925f32b49aec95304056db37844b72fb95ff0c1fa89,87f3aee9370549285a6f4ea44e0d9359cf514834dbecbcb293f4d424f942884f
test/bonafide/iphone15/chinese2-flickr_M_32771950686_f8d5084d87_h.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_M_32771950686_f8d5084d87_h.jpg,chinese2-flickr_M_32771950686_f8d5084d87_h,bonafide,,iphone15,0,58,d324cc0739540986d631170b53e22bc975f2452cbf4fd5d0e3a0fb3eec016326,001e0c5f13bd38bc609747f029eb234fa1d75c7dfbc64acba89d3c461f4c45b7
test/bonafide/iphone15/chinese2-flickr_M_32812741685_462068ee90_h.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_M_32812741685_462068ee90_h.jpg,chinese2-flickr_M_32812741685_462068ee90_h,bonafide,,iphone15,0,72,d349e3b3311049599177683c8184684ff38551f215a8a88a213e3177fe5ee679,4dc578ec3c3dad358a5ad76b35aaf14ada9db8ab069389ded0fc183b843ebf39
test/bonafide/iphone15/chinese2-flickr_M_33525327222_f112b468ed_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_M_33525327222_f112b468ed_k.jpg,chinese2-flickr_M_33525327222_f112b468ed_k,bonafide,,iphone15,0,82,443207845b8be6b16bc1abbc82b1debcb693787154e3870f1301500660173e15,af40c3d0e6309fbec8de59a47c28d4ad23a7af1b8df23fdeea0ee8f4bfb663e5
test/bonafide/iphone15/chinese2-flickr_M_33552319041_2631ab0a0c_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_M_33552319041_2631ab0a0c_c.jpg,chinese2-flickr_M_33552319041_2631ab0a0c_c,bonafide,,iphone15,0,60,88d8eb356122e0b37012aa88c10023be2827f7ff485b8d07026fdcfc2787e434,90b6d73e0af0b126f0185626418702444242e4c291a5fcc8f3e82ca9cb4fe613
test/bonafide/iphone15/chinese2-flickr_M_34592740762_6446ed6334_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_M_34592740762_6446ed6334_k.jpg,chinese2-flickr_M_34592740762_6446ed6334_k,bonafide,,iphone15,0,77,546df4213375e739ebd6c365ab15d1f51b31607b6c3d297a9a5d3c0edad40ae1,f66263564de591860e249c2939179d53632b6aeda79b5a342b4879ccf66c5cf0
test/bonafide/iphone15/chinese2-flickr_M_3625086942_a3ed938d9c_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_M_3625086942_a3ed938d9c_c.jpg,chinese2-flickr_M_3625086942_a3ed938d9c_c,bonafide,,iphone15,0,60,edaecdba7cc2b731ba7ddf4d004e2f7255d91fdebf4140a238df89633b952f93,433a7690acde0cb4a547f194ae8685e9278b014e138a6c4e95c366b9469df9af
test/bonafide/iphone15/chinese2-flickr_M_36353666424_ab1a94e172_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_M_36353666424_ab1a94e172_k.jpg,chinese2-flickr_M_36353666424_ab1a94e172_k,bonafide,,iphone15,0,54,e8b53e425f92451d77aa5cd50575bcbb278dc783356787d73d11de24abdbfae2,2fe2faff6ddd4abb8f69f141edd792e65c5e50f971d8d941da298c27445731a6
test/bonafide/iphone15/chinese2-flickr_M_37190875605_735b3fca0d_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_M_37190875605_735b3fca0d_c.jpg,chinese2-flickr_M_37190875605_735b3fca0d_c,bonafide,,iphone15,0,66,2c563c255bba2cf788350cbf07a2cc458c5a30d0de0bb47029f654457fff3237,0d05ab0275ae835deb05709c1ca6c4c9bd6b9b90e04ad34b492b4d6d9f96b708
test/bonafide/iphone15/chinese2-flickr_M_38319821984_1d6e303c3e_o.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_M_38319821984_1d6e303c3e_o.jpg,chinese2-flickr_M_38319821984_1d6e303c3e_o,bonafide,,iphone15,0,73,70b81f329cb7ae40846538e5899f9ff5c04c71ac904a1dcb32c977306a405f7e,6528f9fab99acbcf026b9476cce349f6062f7e38e2f954f9e6f1d99e0715ee52
test/bonafide/iphone15/chinese2-flickr_M_38999105422_457bedeef7_o.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_M_38999105422_457bedeef7_o.jpg,chinese2-flickr_M_38999105422_457bedeef7_o,bonafide,,iphone15,0,61,d18e95962ce5ebc4ede11ff34d09201e15fb43b380d529036f11616b03a73704,95e6687a31d597abbc95dcbecb017057460c46263366bb5416edc1a29ed1965a
test/bonafide/iphone15/chinese2-flickr_M_6850649398_5d950a2635_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/chinese2-flickr_M_6850649398_5d950a2635_k.jpg,chinese2-flickr_M_6850649398_5d950a2635_k,bonafide,,iphone15,0,76,be3135176d5122198b425ab55dcdf080235f142215ffca65dd2c43b319042ac3,64180bbd64715a7db9aa92ab1bbf4c7d28757959b5e29fe8bc1444e50dd246df
test/bonafide/iphone15/netherland-flickr_F_10239917343_ca73cd29b5_h.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_F_10239917343_ca73cd29b5_h.jpg,netherland-flickr_F_10239917343_ca73cd29b5_h,bonafide,,iphone15,0,54,4ec1836c295d7b5659485fbf9e43b74e20c0ad7b1f83b6976e147c268ece1a82,91251dc66fbaacd2758adf6b55377af8eb19dd9c1257c8ff4459a070ea768620
test/bonafide/iphone15/netherland-flickr_F_20301931855_4cd18f8166_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_F_20301931855_4cd18f8166_k.jpg,netherland-flickr_F_20301931855_4cd18f8166_k,bonafide,,iphone15,0,87,1b7897936a0bd04a428dd696647640c8ec7624d46e4ddca67c4ec45961cab4b4,b6b67e091b224e4d6c927a7b1fa989cd297b1d462c00bf3e3ccbe8972a880bff
test/bonafide/iphone15/netherland-flickr_F_26297818201_09eab93588_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_F_26297818201_09eab93588_k.jpg,netherland-flickr_F_26297818201_09eab93588_k,bonafide,,iphone15,0,76,1cf5a78f263c08fc64a176c692fcba6193e800e32924aeabe745faef2fc1a2d8,595b0d3c1d7408eaeb70dc238db3f11a8fd34709ff289c43007af0577bffcb93
test/bonafide/iphone15/netherland-flickr_F_28051545714_ab479f15eb_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_F_28051545714_ab479f15eb_k.jpg,netherland-flickr_F_28051545714_ab479f15eb_k,bonafide,,iphone15,0,55,fff5c81206abdcf9f56588a3eb100f57951b4b2e48760a0719d6499830f59ca2,aaca7e55ca510bbc2d124bfa5258bcf858ed84feaa19e2d8e70e217964787393
test/bonafide/iphone15/netherland-flickr_F_28630210242_e3780d0ee9_b.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_F_28630210242_e3780d0ee9_b.jpg,netherland-flickr_F_28630210242_e3780d0ee9_b,bonafide,,iphone15,0,69,9f19eb1afcc80016fff0770f5028f26fcc07bb6ff3c9b969814159b8081e4e8b,6a90e5b3e443b54e8af9a1ad221e69e7d82e131a7e784f5ef36a3216ddb25ee0
test/bonafide/iphone15/netherland-flickr_F_31998547103_f617b19dfc_h.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_F_31998547103_f617b19dfc_h.jpg,netherland-flickr_F_31998547103_f617b19dfc_h,bonafide,,iphone15,0,78,820dc661e01b7596213c81d0fea8cc05564fe98a8d1b50e5039e6a42bd4a7ad4,bbe4871d559364f899ea3725d75bcc595d60f91a4fd633c03e690a4b1f219e27
test/bonafide/iphone15/netherland-flickr_F_31998771523_784e7e9597_h.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_F_31998771523_784e7e9597_h.jpg,netherland-flickr_F_31998771523_784e7e9597_h,bonafide,,iphone15,0,58,777cda8359c926a609960c7be21654e102f10ecec46720f094a0705aacd35340,27ba3b9ca27ff1ef3df42f5d212d6ad0ff03d651f30769fbfa6cb5923f6dd72d
test/bonafide/iphone15/netherland-flickr_F_32868411313_4bb20e41db_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_F_32868411313_4bb20e41db_c.jpg,netherland-flickr_F_32868411313_4bb20e41db_c,bonafide,,iphone15,0,62,c62470a89f9c2872578408f8f02f4fc43ac077c3c4bee6643da46884ab276987,bd34349dcb7a94ca58646d819e5b0594b873b9500b7b37c8104ff420465fb366
test/bonafide/iphone15/netherland-flickr_F_36412358965_0ec43e5de3_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_F_36412358965_0ec43e5de3_c.jpg,netherland-flickr_F_36412358965_0ec43e5de3_c,bonafide,,iphone15,0,69,a00ca5e2472daf18863387da7840f24e6b7d946b9007ce5e8a6086a03b8b4744,a780571d0d2a89fe67998c5d13f2507f55aac055474fb0281ab80fa793e79315
test/bonafide/iphone15/netherland-flickr_F_37019045642_0a3fa19256_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_F_37019045642_0a3fa19256_k.jpg,netherland-flickr_F_37019045642_0a3fa19256_k,bonafide,,iphone15,0,71,5d79fb45c7dbfb6d47a51e0982178158448618e8a00209ef03a5d7a649f796db,8ae51e8a2a8144ead0d0fb7f022739d1c5fb8aefdf8aa09dc2ce0ead49de3768
test/bonafide/iphone15/netherland-flickr_F_37048326531_f8270ca4df_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_F_37048326531_f8270ca4df_k.jpg,netherland-flickr_F_37048326531_f8270ca4df_k,bonafide,,iphone15,0,73,27cd98d5f3a07c1f895256c1bac100a24f85ba964c31fcc30ad4455ff218c4a2,52b662fc1ce5034c58d33081de2fbb213aefb7f99b39a0a6f92e66fd85cc28c5
test/bonafide/iphone15/netherland-flickr_M_14867283357_afe052b7e3_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_M_14867283357_afe052b7e3_c.jpg,netherland-flickr_M_14867283357_afe052b7e3_c,bonafide,,iphone15,0,88,612818c0b7dc9dab640c97c47a00d58d6c72829d792c5986a7198180bf9bf1ec,65a16d26e6389d030844670229bb92b2d2b0f2d3b57b239dea4f6c8f41a9cb08
test/bonafide/iphone15/netherland-flickr_M_15788104622_be592061dc_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_M_15788104622_be592061dc_k.jpg,netherland-flickr_M_15788104622_be592061dc_k,bonafide,,iphone15,0,59,1104c91da6aa6a6e5c186e12ac581d73baf32f4887849004f005ba3569a18c1d,90f184a66092d2b4a4d25a607a739dda400db724045bc693077f25213782eebe
test/bonafide/iphone15/netherland-flickr_M_17339867026_3135c7e76f_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_M_17339867026_3135c7e76f_k.jpg,netherland-flickr_M_17339867026_3135c7e76f_k,bonafide,,iphone15,0,58,7b479782791050612df90860d150112f04fd051f9e4a0abcf048afec368bc508,95bee8a673ae5edb379a769ef742245aa6a6107da498e29284acfe297b00260f
test/bonafide/iphone15/netherland-flickr_M_18042193331_841d026f9a_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_M_18042193331_841d026f9a_c.jpg,netherland-flickr_M_18042193331_841d026f9a_c,bonafide,,iphone15,0,59,a1d5c86ecba5fcfe47039d10b5309090de671bab6e9a756254f057c86b37bce1,a4a569313b1efc2ac3d6fe307158919e27684357b502e23d953d3e14cf7e279f
test/bonafide/iphone15/netherland-flickr_M_19475853574_c947539b18_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_M_19475853574_c947539b18_c.jpg,netherland-flickr_M_19475853574_c947539b18_c,bonafide,,iphone15,0,70,3fa9c8df9afa92533a1a80acb2ee2940aba3e08d6600a1df329ae774fa6e5c2e,52531fc7208d2f2a2b6667a7e72a5c73898002f94184148a007c46926e6c46ff
test/bonafide/iphone15/netherland-flickr_M_21260956694_6fd7ae0222_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_M_21260956694_6fd7ae0222_k.jpg,netherland-flickr_M_21260956694_6fd7ae0222_k,bonafide,,iphone15,0,70,01f4a75a93b6bd85c185d361e23cf99c25b0c5939c3be89efa4c8b4c50424150,2057e41a5e642c676e01c55336bff1c0004d6b9cfe2e9ddd63ea26879cdf1764
test/bonafide/iphone15/netherland-flickr_M_23559454676_4919252d67_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_M_23559454676_4919252d67_c.jpg,netherland-flickr_M_23559454676_4919252d67_c,bonafide,,iphone15,0,56,b49769588d520bccb8cb5bb91d67c13bc025dd2d631b1db416183d962cb5e081,995afce6712222903c4c3f8efacb08a2df0d3a9d4415f418677fd276c6a0ba65
test/bonafide/iphone15/netherland-flickr_M_2409019110_4f42632225_o.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_M_2409019110_4f42632225_o.jpg,netherland-flickr_M_2409019110_4f42632225_o,bonafide,,iphone15,0,72,0226559deffe9dfffea7bfe9f265d47df1408a6f2be9a746b33a9a46b123901e,04cc771b00cdb62828c1a2150f22dcb61851dd6e2db99dd18712668704a5fb22
test/bonafide/iphone15/netherland-flickr_M_26828968014_910728ddd9_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_M_26828968014_910728ddd9_k.jpg,netherland-flickr_M_26828968014_910728ddd9_k,bonafide,,iphone15,0,56,a756c2dd404e7d1a93efb445399fba9f673066fcf1de137991cfa2635175bee0,384181657fac14ee21df0f4f060b32dbcc78ad769e80b85b71db016e3fda5f65
test/bonafide/iphone15/netherland-flickr_M_30990255070_570d17d9d4_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_M_30990255070_570d17d9d4_c.jpg,netherland-flickr_M_30990255070_570d17d9d4_c,bonafide,,iphone15,0,81,ed97797ece286671e549053c9ea6d42c71b9865e4d002660d434a07c70cde173,5b1e39175742b694c1d3c84629b6cc575d8918854a5a9c92b97a08e64268ef36
test/bonafide/iphone15/netherland-flickr_M_31998389253_0a26f25b0d_h.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_M_31998389253_0a26f25b0d_h.jpg,netherland-flickr_M_31998389253_0a26f25b0d_h,bonafide,,iphone15,0,54,af93ee0d8001fbcf929d60d6f503c826c8ba4f6834a6ce37ed5d41745fd887f7,03fa3332a9155d71450065e5a809c24674805337b56885439fae4825b966fcd9
test/bonafide/iphone15/netherland-flickr_M_31998818913_b87fd05689_h.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_M_31998818913_b87fd05689_h.jpg,netherland-flickr_M_31998818913_b87fd05689_h,bonafide,,iphone15,0,76,33ed6865e8685a127276d883cd0bc2dd2c9055c808ff35ba3215fa0c7f5b0de9,c9b61deab0069fb16be6a5c078f2c8c869aa85adeb54bdce660a4d4a7a8e27b2
test/bonafide/iphone15/netherland-flickr_M_32689636931_6ac45273df_h.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_M_32689636931_6ac45273df_h.jpg,netherland-flickr_M_32689636931_6ac45273df_h,bonafide,,iphone15,0,70,362c77f15282941672226436dd8a4da694b6428bd3fbc278a3d9789669a8cf5b,7435a9267b594ac69927a3b489caba45d7c8510ffd87b9bfed70845ed05004be
test/bonafide/iphone15/netherland-flickr_M_33239373490_5b5df42090_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_M_33239373490_5b5df42090_k.jpg,netherland-flickr_M_33239373490_5b5df42090_k,bonafide,,iphone15,0,68,1cd899a572acdde3f9fd43f2f80cc885555c84a3048768ac7a1dac01ad32d2d1,73fb42b1ac69ddd21d6996114d8ea34b39ace578deaba920a995d75f4525d013
test/bonafide/iphone15/netherland-flickr_M_33276713046_c88eb6c4c8_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_M_33276713046_c88eb6c4c8_c.jpg,netherland-flickr_M_33276713046_c88eb6c4c8_c,bonafide,,iphone15,0,65,69c2deee50fd8e6bd403cc12357393cfa831662a53be3877f658701ee9317aed,18bee632d8783fedfe9adc3e365101755f17283872e266b38f75adbdada7068e
test/bonafide/iphone15/netherland-flickr_M_33297625690_76e3181f5e_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_M_33297625690_76e3181f5e_c.jpg,netherland-flickr_M_33297625690_76e3181f5e_c,bonafide,,iphone15,0,82,b3733e7e2676f45a6bee088a5edcf65379dbe73ef531e3889972c6529fd89af2,ed2fa49c6abf93b0a19502b6dc8b166bfed371acdafcc1d12356eee8af996a90
test/bonafide/iphone15/netherland-flickr_M_37190718595_78e318623b_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_M_37190718595_78e318623b_k.jpg,netherland-flickr_M_37190718595_78e318623b_k,bonafide,,iphone15,0,60,6eaf65e97042b9c55b49243f11236d7df1c2723a053ab24830529ad8ead7bd9a,1fe5988f4f3bcded10ded813cbbbe219d763520f67add22695059325c347bb55
test/bonafide/iphone15/netherland-flickr_M_4188233342_8473de8906_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_M_4188233342_8473de8906_c.jpg,netherland-flickr_M_4188233342_8473de8906_c,bonafide,,iphone15,0,54,16a98263b107439100e51971281c38e8324fc1280ebfb5cabd1cab6accaf5d67,46444029af477c7142a3fe9b1813ef7f688d459c7f01f4d99310a8f5750619f5
test/bonafide/iphone15/netherland-flickr_M_6501027149_988313b64f_h.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_M_6501027149_988313b64f_h.jpg,netherland-flickr_M_6501027149_988313b64f_h,bonafide,,iphone15,0,78,2ca7b4ab6cb92ac6a3eec97d7ceb370072db0ef491f33d35a5c38eddb2b8b39d,91f43bdf2d9d2a982fbab3d37679f59e4cab4084d7c320339092fd29061ffe7c
test/bonafide/iphone15/netherland-flickr_M_6862482951_78a560f107_b.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/netherland-flickr_M_6862482951_78a560f107_b.jpg,netherland-flickr_M_6862482951_78a560f107_b,bonafide,,iphone15,0,67,1a4ecb9ca8d5f01d9813ce14732a195b65ab282d4d8d63ebef17920b0b61e38e,e6c54962ea2d1f4af35bcdc7d21fffe4357a16aee23a07bb710e06c2da16a722
test/bonafide/iphone15/singapore-flickr_F_17178258920_6f5f1eedd0_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/singapore-flickr_F_17178258920_6f5f1eedd0_k.jpg,singapore-flickr_F_17178258920_6f5f1eedd0_k,bonafide,,iphone15,0,63,65a046b87df8066ee91fd9102a41a2d233f48a23cc236c0cfac1314411d64f9a,b08a04f35e37812b5eb97d0512276ebe87d3b18745fc4bab4a01631f5f96b942
test/bonafide/iphone15/singapore-flickr_F_19679296994_d0fc2a7ac6_o.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/singapore-flickr_F_19679296994_d0fc2a7ac6_o.jpg,singapore-flickr_F_19679296994_d0fc2a7ac6_o,bonafide,,iphone15,0,80,8ae731e0df85df5b0ba09b4d25287a942104c9d01e295f2fd6a2f3e09510b062,8508fde3e2461533b9b8826207d2e4947850049474925a1eb42efe6e2fe2311b
test/bonafide/iphone15/singapore-flickr_F_20411794293_d7a6aae66c_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/singapore-flickr_F_20411794293_d7a6aae66c_c.jpg,singapore-flickr_F_20411794293_d7a6aae66c_c,bonafide,,iphone15,0,58,dcc8e157fcef558b2efd47dac9041217ef54850ad6f15b8a558d781a88da392d,a3937b458d3abc72f84779407c1ad5d8ca9db0504b093b08c4f22e4e4837ee4d
test/bonafide/iphone15/singapore-flickr_F_30532886723_e55b04664f_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/singapore-flickr_F_30532886723_e55b04664f_k.jpg,singapore-flickr_F_30532886723_e55b04664f_k,bonafide,,iphone15,0,86,9d02c6277e9187748705273f0662d14f20ba707f08a4a4e904a4bff3cb41b6a4,fc587822ed0d8a574f83c1722d8e6a99bda8f143dbe025c614761a48ff7e0b69
test/bonafide/iphone15/singapore-flickr_F_31294646850_53ce869b2e_b.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/singapore-flickr_F_31294646850_53ce869b2e_b.jpg,singapore-flickr_F_31294646850_53ce869b2e_b,bonafide,,iphone15,0,68,8c8d983ed2e0541c55e31088411e2dbf53bd27fa5b84cd9b1e6d146b8b7c163c,7a8aedfd5f7c67057f673541f43d411b2eac61b5523705540c4738c2a2dd1170
test/bonafide/iphone15/singapore-flickr_F_32272417100_7c8c616f37_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/singapore-flickr_F_32272417100_7c8c616f37_c.jpg,singapore-flickr_F_32272417100_7c8c616f37_c,bonafide,,iphone15,0,87,5fe5cca4a80eebd079eb573a2379ced340475e6dc444c7efaa331d94251b6ab9,fac7b8e994a8cbbd5329f9b936f41c43dffb82d5efe2ced6ed6718d73d4c5699
test/bonafide/iphone15/singapore-flickr_F_33525297682_eee6031622_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/singapore-flickr_F_33525297682_eee6031622_c.jpg,singapore-flickr_F_33525297682_eee6031622_c,bonafide,,iphone15,0,52,7f47bf20d60afed3b5f1fa01cf444484ae17e55ea4b8958bc843ebe3a0fdb337,5fc607ee270c3ee85902f847a9d8402306771a9608fb571d715afa8ea53551b1
test/bonafide/iphone15/singapore-flickr_F_33552363961_ea0fc80afb_k.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/singapore-flickr_F_33552363961_ea0fc80afb_k.jpg,singapore-flickr_F_33552363961_ea0fc80afb_k,bonafide,,iphone15,0,72,da4317820499b2f51f2fe074c0ce85b0816723c68f44b47834ac38f5fbccf431,5dffb360cad2cd6e7e754ca851d3e630160ba9a7c80b7aab4033d45bf279761c
test/bonafide/iphone15/singapore-flickr_F_33574462985_422fca6322_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/singapore-flickr_F_33574462985_422fca6322_c.jpg,singapore-flickr_F_33574462985_422fca6322_c,bonafide,,iphone15,0,57,9b34a14da1d5373a0de563b69f2a3584df60f615cff39f9de0a0d03eef0a0fea,9c413f0c8ec64ce76db3b240c2025d25ff1889264636eda227ccc4f007d04ae3
test/bonafide/iphone15/singapore-flickr_F_36921282312_c8e6a2674d_c.jpg,data/processed/policy_c_official_test/test/bonafide/iphone15/singapore-flickr_F_36921282312_c8e6a2674d_c.jpg,singapore-flickr_F_36921282312_c8e6a2674d_c,bonafide,,iphone15,0,65,2fd261b45933a57f56f9f64d6d765880dd1981e622fbce3caf09f55444e72da1,93410ef323d28da9e9dd18381be2f4a9e2b509ef14d76da59e817b7b4ee76bbd
